,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
1625,24,24000,RENT,4,HOMEIMPROVEMENT,B,2000,12.69,1,0.08,N,2
1626,25,24000,RENT,4,MEDICAL,D,2000,16.59,0,0.08,N,2
1627,21,24000,RENT,1,PERSONAL,E,2000,18.39,1,0.08,Y,3
1628,23,29120,OWN,0,EDUCATION,A,6400,8.94,0,0.22,N,4
1629,23,24000,RENT,0,EDUCATION,C,2000,12.61,0,0.08,Y,3
1630,22,29124,MORTGAGE,0,MEDICAL,E,8875,15.68,1,0.3,Y,3
1631,25,24000,RENT,0,PERSONAL,B,2000,10.38,0,0.08,N,4
1632,23,24000,RENT,0,EDUCATION,C,2000,14.35,0,0.08,Y,2
1633,22,24000,RENT,1,EDUCATION,C,2000,13.11,0,0.08,Y,4
1634,22,29184,OWN,4,MEDICAL,A,1800,5.42,0,0.06,N,4
1635,24,29200,MORTGAGE,6,PERSONAL,A,2500,6.76,0,0.09,N,2
1636,24,29232,MORTGAGE,1,PERSONAL,B,11000,11.71,1,0.38,N,4
1637,21,24000,RENT,5,EDUCATION,B,2000,11.14,0,0.08,N,4
1638,25,29328,MORTGAGE,9,DEBTCONSOLIDATION,A,10000,7.74,0,0.34,N,3
1639,24,24000,RENT,1,HOMEIMPROVEMENT,D,2000,14.61,1,0.08,Y,2
1640,24,24000,RENT,0,VENTURE,E,2000,16.0,1,0.08,Y,2
1641,22,24432,RENT,0,EDUCATION,B,2000,11.36,0,0.08,N,4
1642,22,24702,RENT,4,EDUCATION,C,2000,13.23,0,0.08,Y,4
1643,24,25000,RENT,6,PERSONAL,A,2000,6.62,0,0.08,N,4
1644,25,25000,RENT,4,VENTURE,B,2000,9.91,0,0.08,N,4
1645,24,25200,RENT,8,DEBTCONSOLIDATION,D,2000,14.96,1,0.08,Y,4
1646,21,25500,RENT,6,EDUCATION,C,2000,13.47,0,0.08,N,2
1647,22,29553,OWN,2,VENTURE,A,6000,7.49,0,0.2,N,4
1648,25,26000,RENT,7,MEDICAL,C,2000,12.99,0,0.08,Y,4
1649,21,29664,MORTGAGE,5,DEBTCONSOLIDATION,C,5000,13.57,1,0.17,Y,4
1650,23,29666,OTHER,1,VENTURE,A,3000,9.32,0,0.1,N,3
1651,23,26496,RENT,1,DEBTCONSOLIDATION,C,2000,13.61,0,0.08,N,4
1652,23,27600,RENT,2,DEBTCONSOLIDATION,C,2000,13.99,1,0.07,N,3
1653,22,28800,RENT,3,MEDICAL,A,2000,8.49,0,0.07,N,2
1654,26,30000,RENT,2,EDUCATION,B,2000,11.71,1,0.07,N,2
1655,25,30000,RENT,0,MEDICAL,B,2000,12.42,0,0.07,N,2
1656,21,30000,RENT,5,EDUCATION,C,2000,13.43,0,0.07,N,4
1657,23,29952,MORTGAGE,1,DEBTCONSOLIDATION,D,4750,14.46,1,0.16,Y,4
1658,24,30000,RENT,2,DEBTCONSOLIDATION,A,2000,7.66,0,0.07,N,3
1659,24,30000,RENT,5,MEDICAL,G,2000,21.27,1,0.07,Y,3
1660,22,29996,MORTGAGE,3,EDUCATION,C,5400,12.84,0,0.18,N,4
1661,23,82000,RENT,7,HOMEIMPROVEMENT,D,15000,18.25,1,0.18,Y,2
1662,22,70550,RENT,6,MEDICAL,D,15000,16.77,1,0.18,Y,2
1663,25,95000,RENT,4,VENTURE,B,15000,12.42,0,0.16,N,2
1664,23,95000,RENT,6,EDUCATION,B,15000,9.88,0,0.16,N,4
1665,23,95000,RENT,7,VENTURE,D,15000,15.05,0,0.16,Y,2
1666,25,30000,MORTGAGE,9,VENTURE,A,5000,6.03,0,0.17,N,3
1667,25,30000,MORTGAGE,4,DEBTCONSOLIDATION,C,6500,14.27,0,0.22,N,3
1668,22,30000,OWN,3,EDUCATION,C,8000,13.49,0,0.27,N,2
1669,23,83600,RENT,7,DEBTCONSOLIDATION,A,15000,8.49,1,0.18,N,2
1670,25,96000,RENT,2,EDUCATION,B,15000,8.88,0,0.16,N,2
1671,26,84000,RENT,7,DEBTCONSOLIDATION,D,15000,16.0,1,0.18,Y,3
1672,25,96000,RENT,5,MEDICAL,B,15000,11.58,0,0.16,N,4
1673,25,97440,RENT,9,EDUCATION,A,15000,7.49,0,0.15,N,4
1674,23,99000,RENT,7,PERSONAL,A,15000,6.99,0,0.15,N,4
1675,26,100000,RENT,5,VENTURE,C,15000,13.49,0,0.15,Y,4
1676,21,30000,MORTGAGE,0,MEDICAL,A,7125,7.51,1,0.24,N,4
1677,24,100000,RENT,4,MEDICAL,A,15000,7.49,0,0.15,N,2
1678,26,100000,RENT,5,EDUCATION,A,15000,6.99,0,0.15,N,2
1679,24,88000,RENT,2,HOMEIMPROVEMENT,B,15000,9.99,1,0.17,N,4
1680,25,30000,MORTGAGE,5,EDUCATION,B,3600,12.42,0,0.12,N,4
1681,26,100000,RENT,0,DEBTCONSOLIDATION,C,15000,14.26,0,0.15,Y,2
1682,24,100000,RENT,1,VENTURE,B,15000,11.89,0,0.15,N,2
1683,24,100896,RENT,7,HOMEIMPROVEMENT,D,15000,14.42,0,0.15,N,2
1684,24,102000,RENT,8,HOMEIMPROVEMENT,C,15000,14.22,0,0.15,N,4
1685,23,30000,OWN,1,PERSONAL,A,5000,6.62,0,0.17,N,2
1686,24,105000,RENT,8,DEBTCONSOLIDATION,B,15000,10.95,0,0.14,N,3
1687,23,105504,RENT,5,VENTURE,E,15000,15.95,0,0.14,Y,3
1688,21,30000,MORTGAGE,0,EDUCATION,B,2400,11.71,0,0.08,N,3
1689,25,108820,RENT,4,EDUCATION,B,15000,9.63,0,0.14,N,3
1690,24,109000,RENT,3,EDUCATION,B,15000,10.65,0,0.14,N,3
1691,23,110000,RENT,7,EDUCATION,B,15000,12.18,0,0.14,N,2
1692,24,98000,RENT,2,DEBTCONSOLIDATION,E,15000,14.93,1,0.15,N,2
1693,22,111000,RENT,1,VENTURE,B,15000,10.62,0,0.14,N,3
1694,24,118300,RENT,1,PERSONAL,C,15000,12.68,0,0.13,N,4
1695,25,120000,RENT,2,PERSONAL,A,15000,7.51,0,0.13,N,2
1696,24,122000,RENT,4,EDUCATION,B,15000,11.58,0,0.12,N,3
1697,23,30000,MORTGAGE,7,MEDICAL,A,4600,7.9,0,0.15,N,3
1698,25,30000,MORTGAGE,2,VENTURE,B,8000,10.65,0,0.27,N,4
1699,23,125000,RENT,7,EDUCATION,C,15000,12.99,0,0.12,N,4
1700,26,118000,RENT,1,EDUCATION,D,15000,17.58,1,0.13,N,4
1701,24,123000,RENT,8,PERSONAL,D,15000,15.37,1,0.12,N,4
1702,22,140000,RENT,4,VENTURE,C,15000,14.17,0,0.11,Y,3
1703,22,30000,MORTGAGE,3,HOMEIMPROVEMENT,C,10000,13.49,1,0.33,N,2
1704,23,30000,MORTGAGE,3,MEDICAL,E,3800,18.64,1,0.13,N,2
1705,21,30000,MORTGAGE,0,VENTURE,A,15000,7.51,0,0.5,N,4
1706,26,156000,RENT,2,DEBTCONSOLIDATION,B,15000,12.42,0,0.1,N,4
1707,24,148000,RENT,0,DEBTCONSOLIDATION,E,15000,16.82,1,0.1,N,3
1708,24,200004,RENT,5,EDUCATION,B,15000,10.59,0,0.07,N,4
1709,26,210000,RENT,4,PERSONAL,C,15000,12.99,0,0.07,N,4
1710,26,30000,MORTGAGE,10,VENTURE,A,6500,6.62,0,0.22,N,3
1711,25,165000,RENT,3,EDUCATION,A,14950,6.62,0,0.09,N,3
1712,22,33996,RENT,1,EDUCATION,D,14900,15.37,1,0.44,Y,2
1713,24,55000,RENT,4,PERSONAL,B,14900,11.83,0,0.27,N,3
1714,22,58900,RENT,2,MEDICAL,C,14900,13.57,0,0.25,N,3
1715,21,30000,MORTGAGE,5,PERSONAL,A,7600,6.03,0,0.25,N,4
1716,25,31500,RENT,8,DEBTCONSOLIDATION,A,14850,8.9,1,0.47,N,4
1717,25,28800,RENT,6,MEDICAL,A,14800,7.49,1,0.51,N,3
1718,23,30000,MORTGAGE,4,DEBTCONSOLIDATION,A,1000,6.62,1,0.03,N,3
1719,23,30000,MORTGAGE,8,VENTURE,A,4375,6.62,0,0.15,N,2
1720,23,30000,MORTGAGE,2,DEBTCONSOLIDATION,A,1400,6.03,0,0.05,N,4
1721,25,30000,RENT,2,MEDICAL,B,2000,10.38,0,0.07,N,2
1722,26,30000,RENT,9,VENTURE,B,2000,11.49,0,0.07,N,3
1723,25,30000,RENT,4,MEDICAL,C,2000,14.22,0,0.07,Y,4
1724,24,30000,RENT,0,MEDICAL,A,2000,8.07,0,0.07,N,4
1725,24,30972,RENT,1,VENTURE,D,2000,16.29,1,0.06,N,2
1726,24,31200,RENT,3,PERSONAL,C,2000,14.65,0,0.06,Y,2
1727,24,30000,MORTGAGE,8,DEBTCONSOLIDATION,B,17000,11.99,1,0.57,N,3
1728,24,32000,RENT,2,EDUCATION,B,2000,10.59,1,0.06,N,3
1729,23,32000,RENT,5,VENTURE,D,2000,16.49,0,0.06,N,3
1730,26,32000,RENT,5,DEBTCONSOLIDATION,B,2000,11.49,0,0.06,N,3
1731,22,32000,RENT,2,EDUCATION,B,2000,12.53,1,0.06,N,2
1732,24,32640,RENT,5,EDUCATION,B,2000,10.0,1,0.06,N,2
1733,23,33000,RENT,1,EDUCATION,A,2000,6.03,0,0.06,N,4
1734,21,33000,RENT,0,HOMEIMPROVEMENT,C,2000,12.61,1,0.06,Y,3
1735,24,40000,RENT,2,PERSONAL,B,2000,11.99,0,0.05,N,4
1736,21,40000,RENT,2,EDUCATION,C,2000,14.72,0,0.05,N,3
1737,25,50450,RENT,3,EDUCATION,B,2000,9.88,0,0.04,N,3
1738,24,53000,RENT,3,HOMEIMPROVEMENT,B,2000,10.36,0,0.04,N,2
1739,24,53117,RENT,1,PERSONAL,C,2000,13.79,0,0.04,N,2
1740,23,55000,RENT,2,EDUCATION,A,2000,7.49,0,0.04,N,3
1741,24,56496,RENT,5,EDUCATION,A,2000,9.32,0,0.04,N,3
1742,25,57000,RENT,8,MEDICAL,B,2000,11.36,0,0.04,N,2
1743,26,57450,RENT,4,MEDICAL,C,2000,13.35,0,0.03,Y,2
1744,25,58020,RENT,9,PERSONAL,A,2000,6.91,0,0.03,N,4
1745,23,60000,RENT,4,MEDICAL,C,2000,13.06,0,0.03,Y,3
1746,22,60000,RENT,6,EDUCATION,B,2000,9.63,0,0.03,N,2
1747,22,54000,RENT,7,MEDICAL,F,2000,18.3,1,0.04,Y,4
1748,21,30000,OWN,5,MEDICAL,A,9000,5.99,0,0.3,N,4
1749,26,61000,RENT,1,MEDICAL,A,2000,7.9,0,0.03,N,3
1750,24,62000,RENT,4,EDUCATION,C,2000,13.49,0,0.03,N,3
1751,22,62000,RENT,4,EDUCATION,C,2000,15.27,0,0.03,N,2
1752,26,62400,RENT,3,PERSONAL,B,2000,12.53,0,0.03,N,2
1753,25,30000,MORTGAGE,4,EDUCATION,D,10625,16.49,0,0.35,N,4
1754,24,57996,RENT,8,MEDICAL,D,2000,15.37,1,0.03,N,4
1755,22,65000,RENT,3,DEBTCONSOLIDATION,C,2000,14.27,0,0.03,Y,4
1756,26,65000,RENT,3,MEDICAL,A,2000,7.51,0,0.03,N,2
1757,23,70000,RENT,4,PERSONAL,A,2000,7.66,0,0.03,N,2
1758,23,30000,MORTGAGE,2,VENTURE,B,1200,9.67,0,0.04,N,2
1759,22,30000,MORTGAGE,2,MEDICAL,B,6000,11.99,0,0.2,N,3
1760,26,70000,RENT,3,EDUCATION,C,2000,12.84,0,0.03,Y,2
1761,22,30000,MORTGAGE,6,VENTURE,B,3000,11.49,0,0.1,N,2
1762,24,70000,RENT,0,VENTURE,B,2000,8.7,0,0.03,N,3
1763,24,75000,RENT,2,MEDICAL,B,2000,9.99,0,0.03,N,2
1764,22,75000,RENT,6,EDUCATION,C,2000,13.43,0,0.03,N,3
1765,23,30000,OWN,4,VENTURE,A,7000,7.49,0,0.23,N,3
1766,23,75000,RENT,3,VENTURE,A,2000,5.79,0,0.03,N,3
1767,21,30000,MORTGAGE,6,PERSONAL,A,3000,5.99,0,0.1,N,4
1768,26,30000,MORTGAGE,5,HOMEIMPROVEMENT,B,2000,11.99,1,0.07,N,2
1769,22,30000,MORTGAGE,5,MEDICAL,C,3000,14.79,0,0.1,Y,3
1770,22,30000,MORTGAGE,2,EDUCATION,B,13250,10.99,0,0.44,N,3
1771,23,80000,RENT,1,VENTURE,B,2000,9.99,0,0.03,N,4
1772,25,80000,RENT,9,VENTURE,B,2000,11.49,0,0.03,N,3
1773,25,89100,RENT,9,VENTURE,C,2000,13.49,0,0.02,Y,3
1774,23,90000,RENT,0,PERSONAL,A,2000,7.88,0,0.02,N,3
1775,21,99996,RENT,5,EDUCATION,C,2000,13.57,0,0.02,Y,3
1776,23,100000,RENT,4,MEDICAL,B,2000,10.62,0,0.02,N,2
1777,25,101424,RENT,6,DEBTCONSOLIDATION,A,2000,7.29,0,0.02,N,4
1778,26,108000,RENT,5,EDUCATION,D,2000,16.29,0,0.02,N,4
1779,23,30000,MORTGAGE,3,DEBTCONSOLIDATION,A,3800,5.79,0,0.13,N,3
1780,22,30000,OWN,4,EDUCATION,B,5125,10.0,0,0.17,N,3
1781,25,130000,RENT,3,HOMEIMPROVEMENT,A,2000,6.99,0,0.02,N,4
1782,22,25000,RENT,1,VENTURE,B,2050,10.59,0,0.08,N,2
1783,23,10000,RENT,1,VENTURE,B,2100,12.21,1,0.21,N,3
1784,23,12000,RENT,0,MEDICAL,A,2100,8.94,1,0.17,N,2
1785,22,14400,RENT,0,HOMEIMPROVEMENT,D,2100,14.83,1,0.15,N,3
1786,24,15000,RENT,0,EDUCATION,C,2100,13.11,0,0.14,Y,4
1787,22,21600,RENT,3,MEDICAL,B,2100,9.99,0,0.1,N,4
1788,22,30000,OWN,4,EDUCATION,A,12000,7.66,0,0.4,N,2
1789,25,23000,RENT,0,EDUCATION,C,2100,13.48,0,0.09,Y,4
1790,22,24000,RENT,0,PERSONAL,B,2100,12.21,0,0.09,N,2
1791,22,30000,MORTGAGE,6,VENTURE,A,2000,5.42,0,0.07,N,2
1792,22,34560,RENT,1,MEDICAL,E,2100,17.04,1,0.06,N,3
1793,25,30000,MORTGAGE,4,HOMEIMPROVEMENT,A,8000,6.92,0,0.27,N,3
1794,22,40000,RENT,0,DEBTCONSOLIDATION,A,2100,6.39,0,0.05,N,2
1795,25,44400,RENT,4,PERSONAL,D,2100,17.27,0,0.05,N,4
1796,22,30000,OWN,6,EDUCATION,A,2500,7.29,0,0.08,N,3
1797,23,45000,RENT,0,VENTURE,B,2100,11.48,0,0.05,N,4
1798,22,52800,RENT,1,PERSONAL,A,2100,6.76,0,0.04,N,2
1799,22,60000,RENT,5,DEBTCONSOLIDATION,C,2100,14.65,0,0.04,N,2
1800,22,60000,RENT,5,VENTURE,C,2100,13.43,0,0.04,N,2
1801,24,54000,RENT,8,HOMEIMPROVEMENT,E,2100,17.14,1,0.04,N,4
1802,22,30000,MORTGAGE,0,EDUCATION,A,7000,7.29,0,0.23,N,3
1803,24,79050,RENT,2,MEDICAL,B,2100,9.91,1,0.02,N,4
1804,26,110000,RENT,0,DEBTCONSOLIDATION,A,2100,7.12,0,0.02,N,2
1805,23,30000,MORTGAGE,6,EDUCATION,A,10000,7.66,0,0.33,N,3
1806,26,43000,RENT,4,PERSONAL,A,2125,8.9,0,0.05,N,3
1807,26,57600,RENT,10,DEBTCONSOLIDATION,D,2150,15.62,1,0.04,Y,3
1808,22,28800,RENT,2,VENTURE,A,14000,7.9,1,0.49,N,2
1809,21,30000,RENT,3,MEDICAL,B,14000,10.65,1,0.47,N,2
1810,24,30000,RENT,2,DEBTCONSOLIDATION,A,14000,7.9,1,0.47,N,2
1811,22,30000,RENT,6,VENTURE,A,14000,6.99,1,0.47,N,4
1812,23,30000,RENT,1,MEDICAL,B,14000,11.26,1,0.47,N,3
1813,22,32000,RENT,0,DEBTCONSOLIDATION,C,14000,13.49,1,0.44,N,2
1814,22,30000,MORTGAGE,6,PERSONAL,C,2000,12.61,0,0.07,N,4
1815,22,32000,RENT,7,EDUCATION,C,14000,12.23,1,0.44,N,3
1816,26,32400,RENT,10,EDUCATION,A,14000,7.51,1,0.43,N,4
1817,24,32500,RENT,4,MEDICAL,C,14000,14.17,1,0.43,N,2
1818,22,34000,RENT,6,DEBTCONSOLIDATION,B,14000,10.62,1,0.41,N,4
1819,24,30000,MORTGAGE,4,HOMEIMPROVEMENT,A,8000,6.17,0,0.27,N,2
1820,22,37000,RENT,6,PERSONAL,A,14000,6.92,1,0.38,N,2
1821,26,37000,RENT,0,PERSONAL,B,14000,9.88,1,0.38,N,4
1822,23,37148,RENT,4,EDUCATION,D,14000,14.42,1,0.38,N,3
1823,21,37947,RENT,5,PERSONAL,A,14000,7.9,1,0.37,N,2
1824,22,39000,RENT,4,MEDICAL,B,14000,10.37,1,0.36,N,3
1825,26,39900,RENT,1,DEBTCONSOLIDATION,B,14000,10.37,1,0.35,N,3
1826,24,40000,RENT,4,MEDICAL,A,14000,6.03,1,0.35,N,2
1827,22,40000,RENT,6,EDUCATION,C,14000,13.11,1,0.35,Y,3
1828,24,34000,RENT,0,VENTURE,D,14000,14.61,1,0.41,Y,2
1829,24,30000,OWN,7,HOMEIMPROVEMENT,C,10000,12.61,0,0.33,N,3
1830,21,30000,MORTGAGE,0,EDUCATION,D,2000,14.46,0,0.07,Y,4
1831,23,30000,MORTGAGE,0,DEBTCONSOLIDATION,C,1000,13.72,0,0.03,N,4
1832,22,30000,MORTGAGE,3,EDUCATION,A,5000,6.91,0,0.17,N,3
1833,24,34400,RENT,8,DEBTCONSOLIDATION,D,14000,16.0,1,0.41,Y,3
1834,24,30000,OWN,7,HOMEIMPROVEMENT,A,15250,6.54,0,0.51,N,3
1835,22,41340,RENT,6,VENTURE,D,14000,17.49,1,0.34,N,3
1836,25,15000,RENT,0,VENTURE,A,2200,7.88,0,0.15,N,2
1837,21,16200,RENT,2,MEDICAL,D,2200,16.49,1,0.14,N,2
1838,23,24000,RENT,3,EDUCATION,C,2200,15.23,0,0.09,Y,4
1839,23,26004,RENT,8,DEBTCONSOLIDATION,B,2200,9.91,1,0.08,N,2
1840,25,27500,RENT,4,MEDICAL,B,2200,12.53,0,0.08,N,4
1841,22,27996,RENT,0,HOMEIMPROVEMENT,D,2200,15.95,1,0.08,Y,2
1842,21,35360,RENT,1,EDUCATION,A,2200,7.49,0,0.06,N,2
1843,25,38400,RENT,5,DEBTCONSOLIDATION,B,2200,12.69,0,0.06,N,3
1844,23,30000,MORTGAGE,2,EDUCATION,E,12000,16.45,0,0.4,Y,3
1845,23,39000,RENT,7,DEBTCONSOLIDATION,B,2200,10.99,0,0.06,N,4
1846,23,39270,RENT,6,VENTURE,C,2200,11.72,0,0.06,N,2
1847,24,30000,MORTGAGE,3,DEBTCONSOLIDATION,C,4500,14.72,0,0.15,Y,4
1848,26,30000,OWN,0,PERSONAL,B,5000,10.38,0,0.17,N,4
1849,22,46080,RENT,1,VENTURE,B,2200,11.99,0,0.05,N,2
1850,22,55000,RENT,3,MEDICAL,A,2200,5.79,0,0.04,N,4
1851,23,30000,MORTGAGE,2,VENTURE,A,8000,7.88,0,0.27,N,2
1852,25,30000,MORTGAGE,4,DEBTCONSOLIDATION,A,9000,7.51,0,0.3,N,4
1853,23,75000,RENT,0,VENTURE,A,2200,7.9,0,0.03,N,4
1854,21,52500,RENT,0,DEBTCONSOLIDATION,A,2225,7.66,0,0.04,N,3
1855,25,30000,MORTGAGE,0,HOMEIMPROVEMENT,C,6000,14.35,0,0.2,Y,2
1856,23,16000,RENT,6,DEBTCONSOLIDATION,C,2250,13.49,0,0.14,N,4
1857,24,29140,RENT,1,VENTURE,C,2250,12.73,0,0.08,N,4
1858,26,42000,RENT,4,DEBTCONSOLIDATION,B,2250,10.38,0,0.05,N,4
1859,23,14000,RENT,2,EDUCATION,D,2300,15.33,1,0.16,N,2
1860,25,25920,RENT,0,PERSONAL,B,2300,11.11,0,0.09,N,4
1861,22,30000,OWN,4,VENTURE,C,7000,13.98,0,0.23,Y,2
1862,26,30000,RENT,1,MEDICAL,B,2300,10.99,0,0.08,N,2
1863,21,34416,RENT,5,EDUCATION,A,2300,6.76,0,0.07,N,2
1864,26,36400,RENT,4,EDUCATION,A,2300,7.4,0,0.06,N,2
1865,25,62400,RENT,7,MEDICAL,B,2300,11.71,0,0.04,N,3
1866,22,30000,OWN,4,PERSONAL,B,5000,11.12,0,0.17,N,2
1867,23,78000,RENT,5,EDUCATION,D,2300,17.58,0,0.03,Y,2
1868,23,30000,MORTGAGE,6,VENTURE,B,5000,10.38,0,0.17,N,4
1869,22,30000,MORTGAGE,6,DEBTCONSOLIDATION,C,5000,13.23,0,0.17,N,4
1870,26,14400,RENT,4,MEDICAL,B,2350,9.91,1,0.16,N,4
1871,25,44400,RENT,6,EDUCATION,C,2350,13.98,0,0.05,Y,3
1872,24,12000,RENT,4,MEDICAL,A,2400,6.92,1,0.2,N,2
1873,26,30000,MORTGAGE,0,EDUCATION,A,4000,7.14,0,0.13,N,3
1874,23,13000,RENT,0,PERSONAL,E,2400,16.82,1,0.18,N,3
1875,24,13288,RENT,5,VENTURE,D,2400,17.27,1,0.18,N,2
1876,24,30000,MORTGAGE,8,HOMEIMPROVEMENT,C,5000,13.48,1,0.17,Y,2
1877,25,30000,MORTGAGE,6,PERSONAL,A,4000,7.14,0,0.13,N,2
1878,25,15648,RENT,4,EDUCATION,B,2400,11.71,0,0.15,N,4
1879,26,16428,RENT,0,PERSONAL,C,2400,12.23,0,0.15,N,4
1880,24,16800,RENT,3,MEDICAL,C,2400,13.98,1,0.14,Y,4
1881,26,30000,MORTGAGE,3,HOMEIMPROVEMENT,B,15000,10.62,0,0.5,N,2
1882,23,30000,MORTGAGE,3,PERSONAL,B,4500,10.62,0,0.15,N,3
1883,26,18000,RENT,1,VENTURE,C,2400,13.06,1,0.13,Y,2
1884,24,30000,MORTGAGE,9,DEBTCONSOLIDATION,C,2400,13.11,0,0.08,Y,2
1885,22,30000,MORTGAGE,6,VENTURE,C,3200,13.48,0,0.11,N,4
1886,21,18000,RENT,4,VENTURE,C,2400,14.72,0,0.13,N,2
1887,22,18000,RENT,4,DEBTCONSOLIDATION,C,2400,13.61,0,0.13,Y,3
1888,22,30000,MORTGAGE,6,EDUCATION,C,13750,14.22,0,0.46,N,4
1889,24,20000,RENT,0,DEBTCONSOLIDATION,D,2400,15.62,1,0.12,N,2
1890,22,30000,MORTGAGE,1,PERSONAL,B,5500,10.99,0,0.18,N,3
1891,22,21600,RENT,1,HOMEIMPROVEMENT,D,2400,16.29,1,0.11,N,4
1892,23,21600,RENT,1,DEBTCONSOLIDATION,C,2400,15.23,1,0.11,N,4
1893,22,21996,RENT,6,DEBTCONSOLIDATION,C,2400,12.53,0,0.11,N,4
1894,22,30000,MORTGAGE,3,MEDICAL,B,1750,10.99,0,0.06,N,4
1895,23,22790,RENT,7,VENTURE,A,2400,8.94,0,0.11,N,4
1896,25,22800,RENT,1,MEDICAL,B,2400,10.36,0,0.11,N,4
1897,22,30000,MORTGAGE,0,VENTURE,B,5000,11.48,0,0.17,N,4
1898,23,23000,RENT,5,EDUCATION,A,2400,5.99,0,0.1,N,3
1899,21,24000,RENT,6,VENTURE,D,2400,16.29,0,0.1,N,3
1900,26,25000,RENT,0,PERSONAL,D,2400,15.28,1,0.1,Y,3
1901,23,30000,OWN,0,PERSONAL,B,3000,11.14,0,0.1,N,3
1902,24,25000,RENT,4,VENTURE,C,2400,13.8,0,0.1,Y,4
1903,22,25000,RENT,0,EDUCATION,C,2400,13.61,0,0.1,N,4
1904,21,26000,RENT,1,PERSONAL,B,2400,11.58,1,0.09,N,4
1905,21,26400,RENT,0,EDUCATION,C,2400,14.79,0,0.09,Y,2
1906,22,26400,RENT,0,HOMEIMPROVEMENT,C,2400,13.92,1,0.09,N,3
1907,22,27259,RENT,1,EDUCATION,B,2400,10.59,0,0.09,N,2
1908,25,28000,RENT,8,EDUCATION,B,2400,11.49,0,0.09,N,3
1909,24,28800,RENT,0,HOMEIMPROVEMENT,C,2400,14.26,1,0.08,Y,4
1910,21,30000,RENT,1,HOMEIMPROVEMENT,D,2400,17.19,1,0.08,Y,2
1911,21,30000,RENT,1,VENTURE,D,2400,16.49,1,0.08,Y,2
1912,24,30000,RENT,2,MEDICAL,C,2400,13.72,0,0.08,Y,4
1913,25,30720,RENT,4,MEDICAL,A,2400,7.9,0,0.08,N,3
1914,23,30000,MORTGAGE,0,DEBTCONSOLIDATION,A,6500,7.74,0,0.22,N,4
1915,23,30720,RENT,2,PERSONAL,C,2400,13.98,1,0.08,Y,4
1916,22,32000,RENT,0,MEDICAL,B,2400,11.99,0,0.07,N,3
1917,22,32400,RENT,3,VENTURE,D,2400,16.77,0,0.07,Y,3
1918,22,32995,RENT,3,DEBTCONSOLIDATION,B,2400,11.48,0,0.07,N,4
1919,26,30000,OWN,0,PERSONAL,C,15000,13.22,0,0.5,N,2
1920,25,35000,RENT,3,VENTURE,B,2400,12.53,0,0.07,N,3
1921,23,30000,MORTGAGE,7,EDUCATION,A,12000,8.94,0,0.4,N,4
1922,21,37800,RENT,1,PERSONAL,C,2400,14.26,0,0.06,Y,3
1923,23,40000,RENT,3,DEBTCONSOLIDATION,A,2400,8.9,0,0.06,N,3
1924,25,40000,RENT,9,EDUCATION,A,2400,5.42,0,0.06,N,3
1925,24,30000,MORTGAGE,0,VENTURE,C,6000,13.22,0,0.2,N,3
1926,25,30000,MORTGAGE,2,PERSONAL,A,11500,8.59,0,0.38,N,4
1927,22,40000,RENT,1,EDUCATION,C,2400,12.73,0,0.06,Y,2
1928,23,30000,MORTGAGE,5,MEDICAL,A,1000,7.4,0,0.03,N,2
1929,21,34000,RENT,5,HOMEIMPROVEMENT,B,2400,10.83,1,0.07,N,4
1930,24,41300,RENT,2,EDUCATION,C,2400,12.68,0,0.06,N,2
1931,22,41600,RENT,0,EDUCATION,C,2400,12.22,0,0.06,Y,2
1932,24,30000,MORTGAGE,0,DEBTCONSOLIDATION,C,6000,13.57,0,0.2,N,2
1933,26,30000,MORTGAGE,0,VENTURE,A,3500,8.0,0,0.12,N,4
1934,22,30000,MORTGAGE,4,EDUCATION,B,5000,11.89,1,0.17,N,4
1935,26,30000,MORTGAGE,0,VENTURE,C,4000,13.16,0,0.13,Y,4
1936,25,30000,MORTGAGE,9,VENTURE,A,8000,9.32,0,0.27,N,4
1937,21,30000,MORTGAGE,0,PERSONAL,A,4750,9.63,1,0.16,N,2
1938,22,43000,RENT,5,VENTURE,B,2400,10.99,0,0.06,N,4
1939,22,37080,RENT,6,PERSONAL,B,2400,10.65,1,0.06,N,3
1940,25,44000,RENT,5,MEDICAL,A,2400,7.66,0,0.05,N,4
1941,23,44004,RENT,3,EDUCATION,D,2400,14.09,0,0.05,Y,4
1942,24,30000,MORTGAGE,2,EDUCATION,A,1000,8.0,0,0.03,N,2
1943,22,45000,RENT,3,MEDICAL,B,2400,12.18,0,0.05,N,4
1944,26,46000,RENT,0,DEBTCONSOLIDATION,B,2400,9.91,0,0.05,N,4
1945,23,47000,RENT,7,PERSONAL,E,2400,13.75,0,0.05,Y,4
1946,22,30000,MORTGAGE,6,PERSONAL,D,6600,14.42,0,0.22,Y,4
1947,23,48000,RENT,1,MEDICAL,A,2400,8.49,0,0.05,N,4
1948,23,48000,RENT,0,EDUCATION,B,2400,10.59,0,0.05,N,3
1949,24,48000,RENT,0,PERSONAL,C,2400,12.99,0,0.05,Y,4
1950,23,49800,RENT,2,PERSONAL,B,2400,11.83,0,0.05,N,2
